,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
29440,20748520,Upper West Side,Manhattan,40.779983360396585,-73.98218139599248,1,1.0,1.0,1.0,$62.00,0,10,100.0,10.0,10.0,10.0,10.0,10.0
23667,16805446,Cobble Hill,Brooklyn,40.68686537930237,-73.99471029965925,2,1.0,1.0,1.0,$190.00,173,12,97.0,10.0,10.0,10.0,10.0,10.0
45454,30108593,East Flatbush,Brooklyn,40.648785820186,-73.95079472521559,6,1.0,3.0,3.0,$69.00,19,17,100.0,10.0,10.0,10.0,10.0,10.0
1052,387735,Gramercy,Manhattan,40.73677176743808,-73.98084376424215,6,1.0,1.0,3.0,$189.00,284,121,90.0,9.0,10.0,10.0,10.0,9.0
39346,26717696,Upper East Side,Manhattan,40.76662563521235,-73.96171089461716,2,1.0,0.0,1.0,$99.00,6,3,93.0,8.0,8.0,10.0,9.0,10.0
28011,19907678,Crown Heights,Brooklyn,40.66713713183183,-73.9336460256526,4,1.0,2.0,2.0,$87.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
2430,1030254,Bushwick,Brooklyn,40.69448659615329,-73.91155593968489,1,1.5,1.0,1.0,$55.00,353,60,97.0,9.0,10.0,10.0,9.0,10.0
1909,782554,West Village,Manhattan,40.733644351999445,-74.00538732586708,3,1.0,1.0,1.0,$189.00,15,62,95.0,9.0,10.0,10.0,10.0,9.0
31868,21861551,Chelsea,Manhattan,40.75117390023792,-73.99304658835936,2,1.0,1.0,1.0,$155.00,0,7,94.0,9.0,9.0,9.0,10.0,9.0
20716,14731939,Bedford-Stuyvesant,Brooklyn,40.68484098011412,-73.95290133363892,2,1.0,1.0,0.0,$100.00,365,2,90.0,10.0,10.0,10.0,10.0,10.0
40878,27628754,Astoria,Queens,40.76892293598532,-73.92919154193147,5,1.0,2.0,2.0,$120.00,0,3,100.0,9.0,10.0,10.0,9.0,9.0
18639,13415850,Fort Greene,Brooklyn,40.68830823683246,-73.97549352167988,4,1.0,2.0,2.0,$200.00,0,3,93.0,9.0,10.0,10.0,10.0,9.0
19533,13847278,Upper East Side,Manhattan,40.76927246660511,-73.94899679123498,2,1.0,1.0,1.0,$150.00,0,21,94.0,8.0,10.0,10.0,10.0,9.0
40895,27637220,Greenpoint,Brooklyn,40.72586086401101,-73.94546709359165,8,1.0,2.0,4.0,$199.00,269,10,90.0,9.0,9.0,9.0,9.0,9.0
44807,29878738,Long Island City,Queens,40.74471040714816,-73.95517115757164,2,1.0,1.0,1.0,$80.00,173,4,100.0,10.0,10.0,10.0,10.0,10.0
1766,732700,Midtown,Manhattan,40.75154422686536,-73.9710359355151,2,1.5,1.0,1.0,$150.00,0,9,96.0,9.0,10.0,10.0,10.0,10.0
30875,21472026,Upper East Side,Manhattan,40.76241405630225,-73.96134403493316,2,1.0,0.0,1.0,$150.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
20028,14137017,Williamsburg,Brooklyn,40.70964954192277,-73.95782394169923,3,1.0,1.0,1.0,$130.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
4534,2665579,Hell's Kitchen,Manhattan,40.76152151361927,-73.99109254550184,2,1.0,1.0,1.0,$84.00,104,168,87.0,8.0,9.0,9.0,10.0,9.0
4192,2302803,Williamsburg,Brooklyn,40.71703027569045,-73.9603240605024,4,2.0,1.0,1.0,$290.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
16581,11970301,Bay Ridge,Brooklyn,40.627352950896125,-74.02343988991879,3,1.0,1.0,1.0,$50.00,0,60,94.0,9.0,10.0,10.0,9.0,9.0
14322,9874418,Greenpoint,Brooklyn,40.7251479363378,-73.93969956802802,1,1.0,1.0,1.0,$30.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26505,19052428,Borough Park,Brooklyn,40.63424899279237,-74.00725475355871,1,1.0,1.0,1.0,$40.00,178,10,82.0,7.0,10.0,9.0,8.0,9.0
1747,726465,Williamsburg,Brooklyn,40.71926993786519,-73.95590939335372,2,1.0,1.0,1.0,$129.00,245,128,99.0,10.0,10.0,10.0,10.0,10.0
18445,13309409,Nolita,Manhattan,40.72271140757347,-73.99517695230718,2,1.0,1.0,1.0,$250.00,0,11,100.0,10.0,10.0,10.0,10.0,10.0
41463,27989816,Upper West Side,Manhattan,40.77260196159187,-73.9859801412499,6,1.0,1.0,1.0,$350.00,322,15,97.0,9.0,9.0,9.0,9.0,9.0
42026,28344462,St. Albans,Queens,40.69153451901542,-73.77666849888622,4,1.0,1.0,1.0,$150.00,176,9,100.0,10.0,10.0,10.0,10.0,10.0
13666,9576278,Bedford-Stuyvesant,Brooklyn,40.68664102055098,-73.92317537330126,4,1.0,1.0,2.0,$60.00,364,106,92.0,10.0,9.0,9.0,9.0,9.0
45190,30015946,Gowanus,Brooklyn,40.66659896298283,-73.99324242116444,2,1.0,1.0,1.0,$49.00,365,2,80.0,8.0,10.0,8.0,8.0,6.0
21437,15322871,Bedford-Stuyvesant,Brooklyn,40.685975469595824,-73.93952908899642,2,1.0,1.0,1.0,$31.00,111,3,100.0,9.0,10.0,10.0,7.0,10.0
10237,7148121,Bayside,Queens,40.75873207414688,-73.76243988227881,3,2.0,1.0,2.0,$99.00,340,3,53.0,5.0,7.0,7.0,9.0,6.0
28692,20286105,Kips Bay,Manhattan,40.74358050793197,-73.97809579881879,6,1.0,2.0,3.0,$239.00,107,80,92.0,9.0,9.0,9.0,10.0,9.0
22269,15990316,Astoria,Queens,40.76331611458302,-73.91350655587539,4,1.0,1.0,2.0,$95.00,0,20,90.0,8.0,10.0,10.0,9.0,9.0
31908,21877231,Bushwick,Brooklyn,40.69565779204809,-73.91610588506933,4,1.0,2.0,2.0,$65.00,169,25,99.0,10.0,10.0,10.0,10.0,10.0
43721,29344882,Two Bridges,Manhattan,40.7125005144522,-73.99661096790909,2,1.0,1.0,1.0,$90.00,298,9,98.0,9.0,9.0,10.0,9.0,10.0
35881,24158806,Prospect Heights,Brooklyn,40.68214923364762,-73.97002040384382,2,1.0,1.0,1.0,$220.00,68,8,94.0,9.0,10.0,10.0,10.0,9.0
14104,9789392,Clinton Hill,Brooklyn,40.68101582130978,-73.95850782287809,3,1.0,1.0,2.0,$110.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
32507,22087812,Clifton,Staten Island,40.61603183061606,-74.08665965225879,3,1.0,1.0,2.0,$65.00,348,14,96.0,10.0,10.0,10.0,9.0,10.0
9722,6799895,Hell's Kitchen,Manhattan,40.761461218391865,-73.9910921219766,2,1.0,1.0,1.0,$155.00,233,181,92.0,9.0,10.0,10.0,10.0,9.0
29862,20981359,Jamaica,Queens,40.67021493320123,-73.77830484751892,2,1.0,0.0,1.0,$72.00,180,3,87.0,10.0,10.0,10.0,9.0,9.0
3388,1815505,Briarwood,Queens,40.71593670473509,-73.82263813172989,2,1.0,1.0,0.0,$56.00,289,74,95.0,9.0,10.0,10.0,9.0,9.0
13320,9412522,Kingsbridge,Bronx,40.87899639823565,-73.90062339220779,2,1.0,1.0,1.0,$140.00,364,7,94.0,10.0,10.0,10.0,9.0,9.0
23177,16437145,Bedford-Stuyvesant,Brooklyn,40.6850492413677,-73.93427070591481,3,1.0,2.0,2.0,$165.00,75,74,99.0,10.0,10.0,10.0,9.0,10.0
1646,682122,Flatlands,Brooklyn,40.6167640256355,-73.92551865106938,5,1.0,1.0,1.0,$89.00,357,212,91.0,10.0,10.0,10.0,9.0,9.0
14657,10019312,Gramercy,Manhattan,40.736276934121314,-73.985492383559,2,1.0,1.0,1.0,$100.00,301,105,95.0,9.0,10.0,10.0,9.0,9.0
21559,15436402,Astoria,Queens,40.762311644216325,-73.92353689655914,3,1.0,1.0,1.0,$80.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
39764,26947883,Flatbush,Brooklyn,40.64126780157588,-73.95525032022029,1,1.0,1.0,1.0,$45.00,0,9,89.0,8.0,10.0,10.0,9.0,9.0
44519,29751447,Bedford-Stuyvesant,Brooklyn,40.68774464605527,-73.93699333087012,6,1.0,2.0,2.0,$120.00,289,16,98.0,10.0,10.0,10.0,10.0,10.0
30256,21181643,Chelsea,Manhattan,40.75133225863709,-73.99671281681007,2,1.0,1.0,1.0,$99.00,49,60,96.0,9.0,10.0,10.0,10.0,10.0
35429,23834127,Kew Gardens,Queens,40.70719996594352,-73.83352389984313,1,1.0,1.0,1.0,$30.00,88,4,100.0,10.0,10.0,10.0,9.0,9.0
6467,4295772,Greenpoint,Brooklyn,40.72764636135357,-73.94158193290663,4,1.0,1.0,0.0,$129.00,365,8,94.0,10.0,10.0,10.0,8.0,9.0
10169,7091125,Flatiron District,Manhattan,40.74137735022581,-73.988137968745,2,1.0,1.0,1.0,$325.00,150,156,99.0,10.0,10.0,10.0,10.0,10.0
5330,3488989,Harlem,Manhattan,40.8263884322048,-73.94185783091788,4,1.0,1.0,2.0,$135.00,0,3,93.0,10.0,10.0,10.0,9.0,9.0
16309,11680027,Lower East Side,Manhattan,40.72025415796279,-73.9837221404868,3,1.0,1.0,1.0,$145.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
35765,24077570,Bedford-Stuyvesant,Brooklyn,40.68148856101528,-73.93448830077386,4,1.0,1.0,1.0,$155.00,0,10,98.0,10.0,10.0,10.0,9.0,9.0
36866,24854139,Greenpoint,Brooklyn,40.72373493246734,-73.94088481273442,1,1.0,1.0,1.0,$100.00,363,7,92.0,8.0,10.0,9.0,10.0,9.0
3345,1782437,Bedford-Stuyvesant,Brooklyn,40.69168780412502,-73.96029714115497,6,1.0,2.0,4.0,$175.00,301,80,91.0,9.0,10.0,10.0,9.0,9.0
35639,23976566,Rosedale,Queens,40.65881594728071,-73.73320478220654,2,1.0,1.0,1.0,$28.00,62,28,97.0,10.0,10.0,10.0,10.0,10.0
26175,18826370,East Flatbush,Brooklyn,40.66313736413225,-73.93299448965197,2,1.0,1.0,1.0,$99.00,365,3,93.0,10.0,10.0,10.0,8.0,8.0
16744,12089602,Upper East Side,Manhattan,40.78168428435789,-73.94735679154353,2,1.0,0.0,1.0,$100.00,1,3,67.0,7.0,7.0,7.0,7.0,7.0
5903,3902791,West Village,Manhattan,40.7337743257052,-74.00570062349301,4,1.0,1.0,1.0,$199.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
7434,4849864,Astoria,Queens,40.76430460123736,-73.92637438368945,2,1.0,0.0,1.0,$112.00,0,5,92.0,8.0,10.0,10.0,10.0,9.0
22929,16334336,Ridgewood,Queens,40.69856668729263,-73.90617747539929,2,2.0,1.0,1.0,$65.00,0,20,88.0,8.0,10.0,10.0,9.0,9.0
26421,19000161,Williamsburg,Brooklyn,40.71892656598852,-73.96231883595723,2,1.0,0.0,1.0,$180.00,7,20,91.0,8.0,9.0,9.0,10.0,9.0
33818,22691625,Ridgewood,Queens,40.71033577110407,-73.91725514389115,2,2.0,1.0,1.0,$70.00,37,65,95.0,9.0,10.0,10.0,10.0,10.0
38299,25967882,Upper East Side,Manhattan,40.77727330595025,-73.94588464506033,1,1.0,1.0,2.0,$115.00,27,1,100.0,10.0,10.0,10.0,10.0,10.0
7017,4658293,Windsor Terrace,Brooklyn,40.649607458823496,-73.97464976631663,3,1.0,1.0,1.0,$198.00,0,7,94.0,10.0,9.0,10.0,9.0,9.0
25576,18429093,Upper East Side,Manhattan,40.77821949771686,-73.95135798758572,3,1.0,1.0,1.0,$160.00,351,4,75.0,8.0,9.0,8.0,10.0,8.0
29206,20631204,Bedford-Stuyvesant,Brooklyn,40.68538840528707,-73.93638131322321,2,1.0,1.0,1.0,$67.00,31,23,95.0,9.0,10.0,10.0,9.0,9.0
292,63154,Crown Heights,Brooklyn,40.67727309662931,-73.95055394123125,4,1.0,2.0,2.0,$60.00,0,33,93.0,9.0,9.0,10.0,9.0,9.0
455,140133,Williamsburg,Brooklyn,40.71362965584176,-73.96019415895961,4,1.0,0.0,3.0,$249.00,285,142,98.0,10.0,10.0,10.0,10.0,10.0
39882,27012241,Inwood,Manhattan,40.86203388652012,-73.93036599733455,2,1.0,1.0,1.0,$71.00,8,7,80.0,8.0,10.0,10.0,9.0,8.0
44279,29632875,Williamsburg,Brooklyn,40.71867423005053,-73.95162283421864,1,1.0,1.0,0.0,$75.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
10981,7698722,Bedford-Stuyvesant,Brooklyn,40.68599003121559,-73.93939721200233,4,1.0,2.0,3.0,$99.00,27,85,94.0,10.0,10.0,10.0,9.0,9.0
48415,31176143,Elmhurst,Queens,40.73456852191678,-73.87211223405943,2,1.0,1.0,1.0,$65.00,365,1,100.0,10.0,10.0,10.0,10.0,8.0
33891,22746971,Crown Heights,Brooklyn,40.6798532103676,-73.96276575736923,2,1.0,1.0,1.0,$175.00,12,4,93.0,9.0,10.0,10.0,9.0,9.0
6185,4125398,Upper West Side,Manhattan,40.7873190590516,-73.97488719182378,2,1.0,1.0,1.0,$100.00,0,10,93.0,10.0,10.0,10.0,10.0,9.0
6596,4393502,Forest Hills,Queens,40.7131998411929,-73.84901181761934,3,0.5,1.0,3.0,$50.00,341,1,100.0,10.0,10.0,10.0,10.0,10.0
10092,7047076,Upper East Side,Manhattan,40.77702691418704,-73.9477278618923,3,1.0,1.0,1.0,$159.00,0,8,94.0,9.0,10.0,10.0,10.0,9.0
34093,22904985,East New York,Brooklyn,40.67342204309151,-73.89324837539614,8,1.0,3.0,4.0,$169.00,365,21,94.0,9.0,10.0,10.0,10.0,9.0
42509,28664248,Williamsburg,Brooklyn,40.70650123288594,-73.93806511115343,1,1.0,1.0,1.0,$50.00,341,1,100.0,10.0,10.0,10.0,10.0,10.0
28071,19929279,Clinton Hill,Brooklyn,40.6953907267179,-73.96660231674748,6,1.0,2.0,3.0,$250.00,118,52,97.0,10.0,10.0,10.0,9.0,10.0
35135,23654584,Hell's Kitchen,Manhattan,40.76533636355713,-73.98700794143551,2,1.0,1.0,2.0,$75.00,339,48,96.0,9.0,10.0,10.0,10.0,10.0
30534,21298222,Hell's Kitchen,Manhattan,40.76169562191684,-73.9893132076112,4,1.0,1.0,3.0,$150.00,41,107,97.0,10.0,10.0,10.0,10.0,10.0
48936,31400915,Boerum Hill,Brooklyn,40.68753344188834,-73.98621950432762,3,1.0,1.0,1.0,$70.00,3,1,100.0,8.0,10.0,10.0,10.0,8.0
42687,28763970,Harlem,Manhattan,40.821364229559045,-73.95399778780931,4,1.0,1.0,2.0,$110.00,88,11,80.0,7.0,9.0,9.0,8.0,9.0
15465,10718007,Bedford-Stuyvesant,Brooklyn,40.68155175184879,-73.95128806020335,2,1.0,1.0,1.0,$75.00,178,4,90.0,9.0,10.0,10.0,10.0,10.0
37888,25622377,Canarsie,Brooklyn,40.63808391087981,-73.90009652347987,3,1.0,1.0,4.0,$49.00,365,10,98.0,10.0,10.0,10.0,10.0,10.0
19060,13605151,Hell's Kitchen,Manhattan,40.76080548463872,-73.99281337787905,2,2.0,1.0,1.0,$70.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
35247,23713825,East Harlem,Manhattan,40.803861520769296,-73.93618386983499,4,1.0,1.0,2.0,$80.00,170,42,100.0,10.0,10.0,10.0,9.0,10.0
11468,8007908,West Village,Manhattan,40.73220559428129,-74.00927814084342,5,2.0,2.0,2.0,$375.00,1,17,94.0,10.0,10.0,10.0,10.0,9.0
14461,9935700,Financial District,Manhattan,40.706835505719525,-74.01387920614535,3,1.0,0.0,2.0,$169.00,184,1,100.0,8.0,8.0,8.0,8.0,8.0
14966,10165410,Bushwick,Brooklyn,40.69392137387034,-73.92262317942605,2,1.0,1.0,1.0,$42.00,0,3,93.0,9.0,10.0,10.0,9.0,10.0
14786,10071188,Crown Heights,Brooklyn,40.67104717103507,-73.94324042196742,5,1.0,2.0,2.0,$153.00,12,97,97.0,10.0,10.0,10.0,9.0,10.0
20580,14596236,Bushwick,Brooklyn,40.696643736156574,-73.92921056225053,2,1.0,1.0,1.0,$48.00,62,84,95.0,9.0,10.0,10.0,9.0,9.0
20486,14518363,Washington Heights,Manhattan,40.83885485415012,-73.9416139134234,4,1.0,2.0,2.0,$160.00,3,12,96.0,10.0,10.0,10.0,9.0,10.0
2196,874683,Bushwick,Brooklyn,40.6877698070448,-73.91601283661231,1,1.0,1.0,0.0,$62.00,362,21,94.0,9.0,10.0,10.0,9.0,9.0
14552,9977113,Midtown,Manhattan,40.75605640574943,-73.97108339398673,3,1.0,1.0,2.0,$150.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
43620,29295191,Upper West Side,Manhattan,40.79324811344694,-73.97237104241387,3,1.0,1.0,2.0,$325.00,18,8,100.0,10.0,10.0,10.0,10.0,10.0
15999,11415455,East Village,Manhattan,40.72793328849114,-73.98771291530312,1,1.0,0.0,1.0,$175.00,0,2,100.0,10.0,10.0,10.0,9.0,10.0
6790,4517848,Washington Heights,Manhattan,40.8333454467336,-73.94047601447039,2,1.0,1.0,0.0,$63.00,328,7,83.0,8.0,10.0,9.0,8.0,9.0
31814,21838535,Park Slope,Brooklyn,40.67121352981556,-73.97840526800483,2,1.0,1.0,1.0,$160.00,364,2,90.0,8.0,10.0,10.0,10.0,9.0
45131,29993860,College Point,Queens,40.78355608431946,-73.85631996123892,2,1.0,1.0,1.0,$40.00,179,1,40.0,4.0,10.0,8.0,2.0,2.0
32778,22204016,Prospect-Lefferts Gardens,Brooklyn,40.655960556491856,-73.95349831002295,1,1.0,1.0,1.0,$38.00,0,1,80.0,10.0,10.0,10.0,8.0,10.0
22368,16055506,Maspeth,Queens,40.73220101244978,-73.89943737754636,3,1.0,1.0,1.0,$83.00,86,63,96.0,10.0,10.0,10.0,9.0,10.0
11118,7776105,Theater District,Manhattan,40.75950311159042,-73.98664977530582,8,2.0,3.0,5.0,$530.00,299,140,90.0,10.0,9.0,9.0,10.0,9.0
29363,20705094,West Village,Manhattan,40.73632032408143,-74.00601341164906,3,1.0,1.0,2.0,$158.00,0,4,90.0,8.0,10.0,10.0,10.0,8.0
40502,27399485,Chelsea,Manhattan,40.7438135948229,-74.00770216428892,4,1.0,1.0,2.0,$199.00,203,8,93.0,10.0,10.0,10.0,10.0,10.0
41289,27878456,Elmhurst,Queens,40.73366022076019,-73.87650569457897,2,1.0,1.0,1.0,$77.00,61,6,100.0,10.0,10.0,10.0,10.0,10.0
811,270751,Williamsburg,Brooklyn,40.707083455324586,-73.96732685694435,2,1.0,2.0,1.0,$55.00,340,2,100.0,9.0,10.0,10.0,10.0,10.0
26427,19010266,Flatiron District,Manhattan,40.74165496378467,-73.9848624237527,4,1.0,1.0,3.0,$218.00,0,3,87.0,8.0,10.0,10.0,10.0,9.0
21264,15181071,Upper East Side,Manhattan,40.772222909251646,-73.9553383330673,1,1.0,1.0,1.0,$125.00,168,2,100.0,10.0,10.0,10.0,10.0,10.0
974,324800,Williamsburg,Brooklyn,40.713681881679264,-73.94477531487068,2,1.0,1.0,0.0,$160.00,93,25,95.0,9.0,9.0,10.0,10.0,9.0
34811,23434675,Bedford-Stuyvesant,Brooklyn,40.6798828049881,-73.92228822903895,4,1.0,2.0,2.0,$159.00,353,11,91.0,9.0,9.0,9.0,9.0,9.0
31940,21889698,Crown Heights,Brooklyn,40.663725104395326,-73.9322223502733,1,1.0,1.0,1.0,$55.00,179,1,100.0,10.0,10.0,10.0,10.0,10.0
1422,570865,Prospect Heights,Brooklyn,40.67966226311646,-73.97376926972859,4,1.0,2.0,2.0,$154.00,21,207,92.0,10.0,10.0,10.0,10.0,10.0
33165,22336299,Cobble Hill,Brooklyn,40.686686752840245,-73.9990896065653,4,1.0,1.0,1.0,$112.00,92,44,91.0,10.0,10.0,9.0,9.0,9.0
24764,17759482,Lower East Side,Manhattan,40.72194408510085,-73.98941067446192,2,1.0,1.0,1.0,$68.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
24152,17297340,Greenpoint,Brooklyn,40.73301154691972,-73.95378026844182,4,1.0,2.0,2.0,$175.00,144,12,93.0,9.0,10.0,10.0,9.0,9.0
39583,26840133,Bedford-Stuyvesant,Brooklyn,40.68828411565138,-73.95200533129565,3,1.0,1.0,2.0,$65.00,361,10,88.0,9.0,9.0,9.0,9.0,8.0
26005,18715285,Crown Heights,Brooklyn,40.673238819132976,-73.92502288780439,7,2.0,3.0,4.0,$147.00,205,45,99.0,10.0,10.0,10.0,8.0,10.0
30164,21139175,East Flatbush,Brooklyn,40.66196872844784,-73.92586947490706,6,1.0,3.0,4.0,$125.00,327,10,80.0,8.0,9.0,10.0,7.0,8.0
31000,21528115,Williamsburg,Brooklyn,40.70930291027116,-73.94247894268416,2,1.0,1.0,2.0,$75.00,0,9,91.0,9.0,9.0,9.0,10.0,9.0
22194,15956155,Woodside,Queens,40.74380869532941,-73.89725596290359,1,1.0,1.0,1.0,$45.00,55,28,99.0,10.0,10.0,10.0,10.0,10.0
39533,26814616,Midtown,Manhattan,40.75858849507932,-73.96530919737371,3,1.0,1.0,1.0,$355.00,365,1,80.0,8.0,10.0,8.0,10.0,6.0
15339,10553095,East New York,Brooklyn,40.67282761077585,-73.87785290163009,1,1.5,1.0,1.0,$50.00,365,29,90.0,9.0,10.0,10.0,8.0,9.0
35137,23660605,East Harlem,Manhattan,40.79765808576248,-73.94823666454069,2,1.0,1.0,1.0,$139.00,0,6,93.0,8.0,9.0,9.0,9.0,9.0
9120,6403755,Williamsburg,Brooklyn,40.70744534336033,-73.9422258840599,2,1.0,1.0,2.0,$68.00,0,8,98.0,10.0,10.0,10.0,10.0,10.0
24953,17925111,Hell's Kitchen,Manhattan,40.7608076047785,-73.99388127315405,2,1.0,0.0,1.0,$125.00,0,3,95.0,10.0,10.0,9.0,10.0,10.0
40834,27604258,Flushing,Queens,40.75389294104875,-73.83192252895128,2,1.0,1.0,1.0,$75.00,44,29,99.0,10.0,10.0,10.0,10.0,10.0
39477,26788016,Clinton Hill,Brooklyn,40.68387210547351,-73.96392318006177,4,1.0,1.0,2.0,$70.00,343,18,76.0,8.0,8.0,8.0,9.0,8.0
5326,3485641,Williamsburg,Brooklyn,40.71183546018367,-73.94640043563021,2,1.0,1.0,0.0,$105.00,25,10,89.0,10.0,9.0,9.0,10.0,10.0
41294,27890556,Bedford-Stuyvesant,Brooklyn,40.69652480619302,-73.94820809006174,2,2.0,1.0,1.0,$45.00,58,24,93.0,10.0,10.0,10.0,9.0,10.0
39309,26689265,Bushwick,Brooklyn,40.702038384066405,-73.91683527016812,4,1.0,2.0,2.0,$135.00,33,7,93.0,9.0,10.0,10.0,9.0,10.0
29200,20624666,Crown Heights,Brooklyn,40.6750248328695,-73.9573171549786,2,1.0,1.0,1.0,$100.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
44413,29690801,Borough Park,Brooklyn,40.61978518507811,-73.98886283185963,2,1.0,1.0,1.0,$20.00,20,6,100.0,10.0,10.0,10.0,10.0,9.0
25614,18457273,Inwood,Manhattan,40.8677012793209,-73.92249832123412,2,1.0,1.0,1.0,$55.00,0,4,100.0,9.0,10.0,10.0,9.0,10.0
33447,22452536,Kips Bay,Manhattan,40.74035662737264,-73.98301399786537,3,1.0,1.0,1.0,$150.00,2,33,93.0,8.0,10.0,10.0,10.0,9.0
33884,22734514,Astoria,Queens,40.76644713237295,-73.91486362997682,2,1.0,1.0,1.0,$80.00,337,22,93.0,9.0,10.0,10.0,10.0,10.0
33577,22529131,Lower East Side,Manhattan,40.72109639890572,-73.99321127403502,3,1.0,1.0,1.0,$180.00,333,2,80.0,8.0,7.0,10.0,10.0,9.0
21157,15095808,Holliswood,Queens,40.72468137230605,-73.76681090148456,10,2.0,4.0,9.0,$239.00,296,7,100.0,9.0,10.0,10.0,10.0,10.0
35707,24024322,Elmhurst,Queens,40.73420965246266,-73.8738662503043,7,1.0,2.0,3.0,$230.00,55,15,95.0,10.0,9.0,9.0,10.0,9.0
42162,28431091,Hell's Kitchen,Manhattan,40.76184554390669,-73.99106183886754,6,1.0,2.0,3.0,$293.00,146,27,96.0,9.0,9.0,10.0,10.0,10.0
37559,25344650,Williamsburg,Brooklyn,40.7121882818819,-73.96545097870033,4,1.0,1.0,2.0,$280.00,302,16,98.0,10.0,10.0,10.0,10.0,10.0
39115,26532094,Greenwich Village,Manhattan,40.73078828700827,-73.99310490003691,4,1.0,1.0,1.0,$175.00,179,1,100.0,8.0,10.0,10.0,10.0,10.0
2294,932277,DUMBO,Brooklyn,40.7043422569615,-73.98988591015019,2,1.0,1.0,1.0,$125.00,335,35,96.0,9.0,10.0,10.0,9.0,9.0
4735,2888877,Kips Bay,Manhattan,40.742876094737625,-73.98030177430903,2,1.0,0.0,2.0,$180.00,28,5,95.0,10.0,10.0,10.0,10.0,10.0
5826,3847733,Bedford-Stuyvesant,Brooklyn,40.680821202294766,-73.93599134400039,2,1.0,1.0,2.0,$90.00,0,39,98.0,9.0,10.0,10.0,9.0,10.0
24608,17637673,Chelsea,Manhattan,40.73755608505907,-73.99111191932124,3,1.0,1.0,2.0,$219.00,0,5,100.0,9.0,10.0,10.0,10.0,9.0
5416,3551778,South Slope,Brooklyn,40.66307819865372,-73.9830939469483,2,1.0,1.0,2.0,$120.00,266,4,95.0,10.0,10.0,10.0,10.0,10.0
6931,4611203,East Harlem,Manhattan,40.79037616841366,-73.94411546938531,4,1.0,1.0,2.0,$170.00,0,6,80.0,8.0,10.0,10.0,8.0,8.0
30827,21449446,Harlem,Manhattan,40.8216711990174,-73.95005939986848,3,1.0,2.0,2.0,$210.00,88,2,100.0,9.0,10.0,10.0,10.0,9.0
13614,9545498,East Village,Manhattan,40.72363001839672,-73.9823393971221,2,1.0,1.0,1.0,$80.00,0,1,80.0,8.0,10.0,10.0,10.0,10.0
28826,20392393,Kips Bay,Manhattan,40.74329783908517,-73.97919482208687,3,1.0,0.0,1.0,$129.00,62,53,93.0,9.0,9.0,9.0,10.0,9.0
5329,3488283,Bay Ridge,Brooklyn,40.631954421377394,-74.02139721078974,2,1.0,1.0,1.0,$75.00,0,3,90.0,9.0,10.0,10.0,9.0,8.0
17190,12487909,Flushing,Queens,40.765637813817584,-73.82042767119513,3,1.0,1.0,1.0,$65.00,179,110,97.0,10.0,10.0,10.0,9.0,10.0
17314,12619450,Kensington,Brooklyn,40.63568086432716,-73.97383120011068,1,1.0,1.0,1.0,$75.00,314,9,88.0,9.0,10.0,10.0,10.0,9.0
32307,22010257,Flatbush,Brooklyn,40.65318277705786,-73.96252601871609,2,1.0,1.0,1.0,$75.00,0,8,97.0,10.0,10.0,10.0,10.0,10.0
4698,2847633,Greenwich Village,Manhattan,40.72841573358956,-73.99902571280141,2,1.0,1.0,1.0,$100.00,0,34,83.0,7.0,10.0,9.0,10.0,9.0
22176,15943475,Upper West Side,Manhattan,40.776802707056376,-73.98217089870779,4,1.0,1.0,1.0,$255.00,12,57,97.0,10.0,10.0,10.0,10.0,10.0
13625,9550171,Upper West Side,Manhattan,40.77471961423025,-73.98322621742938,2,1.0,0.0,1.0,$228.00,0,14,99.0,10.0,10.0,10.0,10.0,10.0
44890,29905956,Glendale,Queens,40.70201703629806,-73.89044134079336,6,1.0,2.0,3.0,$114.00,326,1,100.0,10.0,10.0,10.0,10.0,10.0
17408,12705519,Washington Heights,Manhattan,40.83169674051385,-73.94289788500822,5,1.0,2.0,2.0,$180.00,0,6,96.0,9.0,10.0,10.0,9.0,10.0
30302,21200993,Lower East Side,Manhattan,40.71980222196096,-73.98208526926999,2,1.0,1.0,1.0,$99.00,50,36,98.0,10.0,10.0,10.0,10.0,10.0
