,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13499,17679822,Harlem,Manhattan,40.81428,-73.94684,4,1,1.0,1.0,$155.00,365,29,97.0,10.0,10.0,10.0,9.0,10.0
14738,19572516,Crown Heights,Brooklyn,40.67308,-73.95012,4,1,1.0,2.0,$70.00,0,5,92.0,9.0,10.0,10.0,9.0,9.0
15112,20029501,Upper East Side,Manhattan,40.77076,-73.94985,1,1,1.0,1.0,$53.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
13525,17727003,Murray Hill,Manhattan,40.7506,-73.97783,6,2,2.0,0.0,$500.00,88,5,100.0,10.0,10.0,10.0,9.0,10.0
7413,8942538,Upper West Side,Manhattan,40.79337,-73.97391,2,2,4.0,4.0,$150.00,362,1,100.0,8.0,10.0,10.0,10.0,10.0
2579,2532873,Astoria,Queens,40.76163,-73.91783,2,1,1.0,1.0,$90.00,0,14,98.0,10.0,10.0,10.0,10.0,10.0
30283,42600475,Financial District,Manhattan,40.70679,-74.00415,2,1,1.0,1.0,$104.00,1,18,94.0,9.0,10.0,10.0,10.0,9.0
24718,35448516,Harlem,Manhattan,40.80432,-73.95729,2,2,1.0,1.0,$57.00,365,2,80.0,8.0,10.0,10.0,10.0,10.0
5488,6546016,Harlem,Manhattan,40.82589,-73.95094,2,1,1.0,1.0,$40.00,341,146,98.0,9.0,10.0,10.0,10.0,10.0
20710,29095217,East Flatbush,Brooklyn,40.63778,-73.94998,6,1,2.0,4.0,$87.00,92,64,96.0,10.0,10.0,10.0,9.0,9.0
5499,6559615,Bay Ridge,Brooklyn,40.62487,-74.02949,1,1,1.0,1.0,$70.00,342,57,100.0,10.0,10.0,10.0,10.0,10.0
25110,36000233,Williamsburg,Brooklyn,40.71239,-73.94062,2,1,1.0,2.0,$125.00,240,20,100.0,9.0,10.0,10.0,10.0,10.0
10433,13019053,East Village,Manhattan,40.72793,-73.98813,2,1,1.0,1.0,$150.00,0,35,97.0,9.0,10.0,10.0,10.0,9.0
17425,22797978,Murray Hill,Manhattan,40.74891,-73.97699,4,1,2.0,2.0,$159.00,364,4,100.0,10.0,10.0,10.0,10.0,10.0
8049,9603803,Bedford-Stuyvesant,Brooklyn,40.68777,-73.9387,1,2.5,1.0,2.0,$36.00,89,11,88.0,9.0,9.0,9.0,9.0,9.0
14429,19176390,Hell's Kitchen,Manhattan,40.76085,-73.99001,4,1,1.0,2.0,$188.00,103,29,99.0,10.0,10.0,10.0,10.0,10.0
18475,24799677,Astoria,Queens,40.7601,-73.91679,1,1,1.0,1.0,$50.00,0,5,96.0,9.0,8.0,9.0,9.0,9.0
180,66008,Gowanus,Brooklyn,40.67819,-73.99266,4,1,2.0,2.0,$190.00,365,68,97.0,10.0,10.0,10.0,10.0,10.0
26559,38328882,Brownsville,Brooklyn,40.67308,-73.91013,3,1,1.0,2.0,$59.00,85,32,96.0,10.0,10.0,10.0,9.0,10.0
22213,31145329,Brownsville,Brooklyn,40.66128,-73.91612,1,1,1.0,1.0,$45.00,1,16,94.0,10.0,10.0,10.0,9.0,9.0
6291,7470123,Williamsburg,Brooklyn,40.70732,-73.95259,5,1,2.0,2.0,$199.00,0,4,95.0,9.0,9.0,10.0,8.0,9.0
16547,21869167,East Harlem,Manhattan,40.80037,-73.94139,2,1,1.0,1.0,$49.00,0,85,94.0,9.0,10.0,10.0,9.0,9.0
12755,16352982,Harlem,Manhattan,40.82259,-73.95268,2,2,1.0,1.0,$50.00,269,14,97.0,9.0,10.0,10.0,10.0,10.0
9082,10650510,Crown Heights,Brooklyn,40.66938,-73.95722,1,1,1.0,1.0,$53.00,36,34,96.0,9.0,10.0,10.0,10.0,10.0
25459,36600031,Bayswater,Queens,40.60913,-73.76562,3,1,1.0,1.0,$55.00,335,104,93.0,10.0,10.0,9.0,9.0,9.0
30145,42482964,Chinatown,Manhattan,40.71386,-73.99617,4,1,1.0,1.0,$59.00,364,3,67.0,10.0,7.0,8.0,9.0,7.0
20486,28667823,Williamsburg,Brooklyn,40.71719,-73.94573,2,1,1.0,1.0,$68.00,337,20,98.0,10.0,10.0,10.0,10.0,10.0
33403,45518765,Bedford-Stuyvesant,Brooklyn,40.68887,-73.93912,5,2,3.0,3.0,$230.00,54,1,100.0,10.0,10.0,10.0,10.0,10.0
20628,28941898,Bedford-Stuyvesant,Brooklyn,40.69387,-73.95836,2,2,1.0,1.0,$49.00,0,21,96.0,10.0,10.0,10.0,10.0,10.0
21141,29863494,Woodside,Queens,40.75564,-73.90135,2,1,1.0,1.0,$70.00,89,60,96.0,10.0,9.0,10.0,9.0,10.0
19198,26322941,Carroll Gardens,Brooklyn,40.68498,-74.00036,4,1.5,1.0,2.0,$162.00,91,114,100.0,10.0,10.0,10.0,10.0,10.0
10811,13430483,Hell's Kitchen,Manhattan,40.76068,-73.99757,3,1,1.0,2.0,$159.00,363,1,100.0,10.0,10.0,10.0,10.0,8.0
28876,40915527,Flushing,Queens,40.75629,-73.81086,3,1,1.0,1.0,$96.00,165,23,97.0,10.0,10.0,10.0,10.0,9.0
12825,16405126,Williamsburg,Brooklyn,40.70794,-73.94181,2,1,1.0,1.0,$121.00,0,42,96.0,9.0,10.0,10.0,10.0,9.0
21415,30198546,Chinatown,Manhattan,40.71671,-73.98942,2,1,1.0,1.0,$105.00,177,33,98.0,10.0,10.0,10.0,10.0,10.0
28988,41023402,Bedford-Stuyvesant,Brooklyn,40.69495,-73.93718,1,1,1.0,1.0,$28.00,161,3,100.0,10.0,10.0,9.0,9.0,9.0
24997,35803621,Jamaica,Queens,40.67107,-73.78064,2,1,1.0,1.0,$65.00,83,50,98.0,10.0,10.0,10.0,10.0,10.0
8184,9731178,Bedford-Stuyvesant,Brooklyn,40.69616,-73.94737,1,2,1.0,1.0,$35.00,0,2,90.0,7.0,8.0,10.0,10.0,10.0
15728,20941086,Murray Hill,Manhattan,40.74619,-73.97702,2,1,1.0,2.0,$650.00,0,7,97.0,9.0,10.0,9.0,10.0,9.0
34394,46158284,Williamsbridge,Bronx,40.8769,-73.86119,5,1,2.0,2.0,$115.00,357,25,99.0,10.0,10.0,10.0,10.0,10.0
20255,28261992,Bushwick,Brooklyn,40.69529,-73.92855,2,2.5,1.0,1.0,$50.00,0,5,88.0,6.0,9.0,10.0,9.0,9.0
13440,17552955,Washington Heights,Manhattan,40.84758,-73.93953,4,1,1.0,1.0,$80.00,0,3,100.0,10.0,10.0,10.0,7.0,10.0
24032,34485317,Midtown,Manhattan,40.76451,-73.9836,2,1,1.0,1.0,$145.00,0,13,88.0,9.0,9.0,9.0,10.0,8.0
4233,4758601,Bedford-Stuyvesant,Brooklyn,40.68778,-73.92484,1,1,1.0,1.0,$31.00,0,1,60.0,6.0,10.0,10.0,6.0,6.0
14624,19409421,Williamsburg,Brooklyn,40.70997,-73.94831,2,1,1.0,1.0,$60.00,0,12,97.0,10.0,10.0,10.0,10.0,10.0
3724,4216183,Williamsburg,Brooklyn,40.71543,-73.94159,3,1,1.0,2.0,$115.00,0,3,80.0,8.0,10.0,10.0,9.0,9.0
25576,36838192,Long Island City,Queens,40.75712,-73.93137,10,2,4.0,7.0,$306.00,232,55,97.0,10.0,10.0,10.0,10.0,10.0
28105,40187773,Williamsburg,Brooklyn,40.71805,-73.96388,2,1,1.0,1.0,$100.00,180,6,92.0,9.0,10.0,10.0,10.0,10.0
23771,34107684,Bedford-Stuyvesant,Brooklyn,40.69136,-73.93374,2,1,1.0,2.0,$69.00,0,7,91.0,9.0,10.0,10.0,10.0,10.0
8909,10357730,Ditmars Steinway,Queens,40.77651,-73.91009,2,1,1.0,1.0,$61.00,139,72,99.0,10.0,10.0,10.0,10.0,10.0
951,647520,NoHo,Manhattan,40.72466,-73.99336,2,1,1.0,1.0,$265.00,341,38,95.0,9.0,10.0,10.0,10.0,9.0
20364,28433202,Wakefield,Bronx,40.88649,-73.86044,1,1,1.0,1.0,$39.00,337,38,95.0,9.0,10.0,10.0,9.0,9.0
12928,16525573,Midtown,Manhattan,40.74394,-73.98175,3,1,1.0,2.0,$70.00,34,8,85.0,9.0,10.0,9.0,10.0,8.0
14924,19828845,Crown Heights,Brooklyn,40.66626,-73.95086,3,1,1.0,1.0,$100.00,0,6,80.0,9.0,9.0,9.0,7.0,9.0
321,172499,Upper East Side,Manhattan,40.77938,-73.94874,4,2,3.0,3.0,$250.00,362,26,95.0,9.0,10.0,10.0,10.0,9.0
16538,21867440,Bushwick,Brooklyn,40.70655,-73.91939,3,1,1.0,1.0,$40.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
8637,10035950,Battery Park City,Manhattan,40.71777,-74.01493,2,1,1.0,1.0,$150.00,0,1,80.0,8.0,10.0,10.0,10.0,10.0
29219,41351560,Gravesend,Brooklyn,40.60725,-73.97254,2,1,1.0,1.0,$60.00,0,9,98.0,10.0,10.0,10.0,10.0,9.0
19999,27795695,Williamsburg,Brooklyn,40.70837,-73.96047,5,1,2.0,2.0,$150.00,0,13,95.0,9.0,10.0,10.0,10.0,10.0
26382,38093635,Jackson Heights,Queens,40.75377,-73.8722,1,1,1.0,1.0,$120.00,89,41,95.0,10.0,10.0,10.0,10.0,10.0
20328,28369552,Boerum Hill,Brooklyn,40.68624,-73.98586,4,1.5,2.0,3.0,$142.00,0,13,100.0,10.0,10.0,10.0,10.0,10.0
19502,26916664,Harlem,Manhattan,40.82982,-73.94249,3,1,1.0,2.0,$65.00,365,12,95.0,9.0,10.0,9.0,9.0,9.0
10897,13514387,Chelsea,Manhattan,40.74696,-73.99631,2,1,1.0,1.0,$75.00,0,6,92.0,9.0,8.0,10.0,10.0,9.0
18895,25742022,Harlem,Manhattan,40.8228,-73.9474,3,1,2.0,2.0,$180.00,363,10,69.0,7.0,10.0,8.0,9.0,7.0
15087,20008527,East Harlem,Manhattan,40.80396,-73.9384,1,2,1.0,1.0,$41.00,82,4,100.0,10.0,10.0,9.0,9.0,10.0
27939,40009602,East Village,Manhattan,40.72592,-73.98521,5,1,2.0,2.0,$179.00,0,6,100.0,10.0,10.0,10.0,10.0,10.0
30667,42942055,Williamsburg,Brooklyn,40.70449,-73.94408,2,1,1.0,1.0,$44.00,54,1,80.0,6.0,10.0,10.0,6.0,8.0
16494,21824864,Upper East Side,Manhattan,40.76107,-73.96251,1,1,1.0,1.0,$90.00,0,1,100.0,8.0,10.0,10.0,10.0,10.0
825,542182,Harlem,Manhattan,40.8036,-73.95733,2,1,1.0,1.0,$63.00,364,12,98.0,10.0,9.0,9.0,9.0,9.0
24613,35265230,Upper East Side,Manhattan,40.77257,-73.94916,2,1,1.0,4.0,$99.00,0,4,90.0,9.0,9.0,10.0,10.0,9.0
10691,13294471,Clifton,Staten Island,40.61679,-74.07655,2,1,1.0,1.0,$135.00,358,141,100.0,10.0,10.0,10.0,10.0,10.0
10856,13478244,Williamsburg,Brooklyn,40.71819,-73.95695,4,1,1.0,1.0,$175.00,340,227,99.0,10.0,10.0,10.0,10.0,10.0
23217,33047896,Sunnyside,Queens,40.74563,-73.91471,4,1,2.0,2.0,$80.00,0,3,100.0,10.0,10.0,10.0,10.0,10.0
30340,42646331,Upper West Side,Manhattan,40.78006,-73.98116,6,3,3.0,3.0,$870.00,358,4,100.0,10.0,10.0,10.0,10.0,10.0
27714,39759096,Bushwick,Brooklyn,40.68354,-73.90992,2,1.5,1.0,1.0,$60.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
6139,7265331,Washington Heights,Manhattan,40.85742,-73.9303,2,1,1.0,1.0,$50.00,0,2,90.0,10.0,10.0,10.0,9.0,10.0
22669,32019847,Midtown,Manhattan,40.74712,-73.98389,2,1,2.0,3.0,$345.00,179,9,82.0,8.0,9.0,9.0,10.0,8.0
27570,39587759,Canarsie,Brooklyn,40.63255,-73.90739,1,1.5,1.0,1.0,$75.00,173,1,100.0,10.0,6.0,10.0,8.0,10.0
13542,17751140,East Elmhurst,Queens,40.76074,-73.87865,2,1,1.0,0.0,$55.00,331,383,96.0,9.0,9.0,10.0,10.0,9.0
5661,6726337,Kingsbridge,Bronx,40.88238,-73.90689,4,1,2.0,2.0,$142.00,270,15,100.0,10.0,10.0,10.0,10.0,9.0
20779,29220176,Upper West Side,Manhattan,40.80245,-73.9655,2,1,1.0,1.0,$53.00,57,52,91.0,9.0,10.0,10.0,10.0,9.0
20117,28008005,Murray Hill,Manhattan,40.74529,-73.97449,1,1,1.0,1.0,$100.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
13557,17778781,Williamsburg,Brooklyn,40.7117,-73.96536,1,1.5,1.0,1.0,$55.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
23998,34471524,Chinatown,Manhattan,40.71403,-73.99059,5,1,2.0,3.0,$265.00,365,8,63.0,7.0,5.0,5.0,8.0,6.0
3012,3272743,Park Slope,Brooklyn,40.6795,-73.98078,1,1,1.0,1.0,$105.00,17,3,100.0,10.0,10.0,10.0,10.0,9.0
17951,23744762,Concourse,Bronx,40.83091,-73.92122,2,1,1.0,1.0,$35.00,335,15,91.0,9.0,10.0,9.0,9.0,9.0
1733,1403827,Bedford-Stuyvesant,Brooklyn,40.69141,-73.94652,2,0,1.0,2.0,$71.00,311,32,88.0,8.0,9.0,9.0,9.0,9.0
11952,15058410,Ozone Park,Queens,40.68134,-73.8612,2,1,1.0,1.0,$59.00,365,44,96.0,10.0,10.0,10.0,9.0,9.0
18424,24699443,Sunnyside,Queens,40.74457,-73.91677,4,1,1.0,2.0,$83.00,0,3,73.0,7.0,10.0,8.0,9.0,7.0
2049,1925519,Lower East Side,Manhattan,40.7193,-73.98986,1,1,1.0,1.0,$80.00,0,1,20.0,2.0,6.0,6.0,10.0,6.0
428,249867,Bedford-Stuyvesant,Brooklyn,40.68707,-73.91918,1,1,1.0,1.0,$100.00,365,7,94.0,9.0,10.0,10.0,8.0,9.0
17685,23277230,Upper East Side,Manhattan,40.76472,-73.96719,4,1,2.0,2.0,$200.00,146,99,98.0,10.0,10.0,10.0,10.0,10.0
28960,40992236,Canarsie,Brooklyn,40.64756,-73.90805,6,1,2.0,2.0,$116.00,142,34,97.0,10.0,10.0,10.0,9.0,10.0
10332,12888052,Hell's Kitchen,Manhattan,40.76222,-73.98701,3,1,1.0,1.0,$138.00,357,3,100.0,10.0,10.0,10.0,10.0,8.0
8865,10270687,Astoria,Queens,40.75691,-73.92879,8,1,2.0,3.0,$115.00,312,185,98.0,10.0,10.0,10.0,10.0,10.0
11860,14882137,Ridgewood,Queens,40.70795,-73.91206,1,1,1.0,1.0,$55.00,364,2,100.0,10.0,10.0,10.0,9.0,10.0
26341,38019249,Elmhurst,Queens,40.73766,-73.87522,2,1,1.0,2.0,$55.00,0,4,85.0,7.0,10.0,10.0,10.0,8.0
20918,29492316,Upper West Side,Manhattan,40.78644,-73.97457,4,1,1.0,1.0,$140.00,0,18,88.0,9.0,10.0,9.0,10.0,9.0
5151,6145637,East Village,Manhattan,40.73065,-73.98899,1,1,1.0,1.0,$75.00,364,65,93.0,9.0,10.0,10.0,10.0,9.0
28279,40372892,Clinton Hill,Brooklyn,40.69449,-73.96989,2,1,1.0,1.0,$141.00,178,2,100.0,10.0,10.0,10.0,10.0,10.0
4984,5850978,Flatiron District,Manhattan,40.74121,-73.98648,3,1,1.0,1.0,$214.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26593,38381651,Williamsburg,Brooklyn,40.71225,-73.95166,2,1,1.0,0.0,$80.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
29312,41496405,Astoria,Queens,40.76701,-73.92324,2,1,1.0,1.0,$59.00,179,4,95.0,9.0,9.0,9.0,10.0,10.0
14475,19227424,Bedford-Stuyvesant,Brooklyn,40.6821,-73.91245,2,1,1.0,1.0,$40.00,258,174,92.0,9.0,9.0,9.0,9.0,9.0
89,33156,Upper West Side,Manhattan,40.78849,-73.96883,2,1,1.0,1.0,$150.00,303,20,100.0,10.0,10.0,10.0,10.0,10.0
748,489018,East Village,Manhattan,40.72457,-73.98453,2,1,1.0,2.0,$185.00,0,64,98.0,10.0,10.0,10.0,10.0,10.0
5759,6835487,Lower East Side,Manhattan,40.71966,-73.98166,2,1,1.0,1.0,$215.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
6991,8388776,Chelsea,Manhattan,40.74501,-73.99725,4,1,1.0,1.0,$109.00,0,10,96.0,10.0,9.0,10.0,10.0,9.0
16277,21622909,Kips Bay,Manhattan,40.73855,-73.98143,1,1,1.0,1.0,$90.00,0,2,100.0,10.0,9.0,10.0,10.0,10.0
11065,13669613,East Village,Manhattan,40.73286,-73.98612,4,1,2.0,2.0,$177.00,0,2,100.0,8.0,10.0,10.0,10.0,10.0
36555,47784414,East Village,Manhattan,40.73035,-73.98059,4,1,2.0,2.0,$100.00,1,1,100.0,6.0,10.0,10.0,10.0,10.0
34361,46140657,Cypress Hills,Brooklyn,40.67763,-73.90612,2,1,1.0,1.0,$45.00,252,18,94.0,9.0,9.0,9.0,9.0,9.0
23070,32749511,Bedford-Stuyvesant,Brooklyn,40.69357,-73.94821,4,1,2.0,2.0,$57.00,115,5,92.0,10.0,10.0,10.0,10.0,9.0
5178,6184827,Bushwick,Brooklyn,40.68994,-73.92125,3,1,1.0,1.0,$100.00,0,3,100.0,8.0,10.0,9.0,9.0,9.0
633,385824,Spuyten Duyvil,Bronx,40.87991,-73.91673,4,1,2.0,4.0,$129.00,358,67,95.0,10.0,10.0,10.0,10.0,9.0
18601,25015511,Harlem,Manhattan,40.8152,-73.94378,2,1,1.0,1.0,$59.00,0,10,98.0,10.0,10.0,10.0,10.0,10.0
21443,30232758,Bushwick,Brooklyn,40.69369,-73.9218,6,2.5,2.0,2.0,$147.00,0,25,99.0,10.0,10.0,10.0,10.0,10.0
27473,39505950,Bedford-Stuyvesant,Brooklyn,40.68267,-73.9278,6,1,2.0,2.0,$88.00,358,67,92.0,9.0,10.0,10.0,9.0,9.0
3909,4446178,Flatbush,Brooklyn,40.63826,-73.96815,2,1,1.0,1.0,$125.00,0,6,80.0,8.0,10.0,9.0,8.0,7.0
4242,4766582,SoHo,Manhattan,40.72494,-74.00839,2,1,1.0,1.0,$150.00,0,27,95.0,10.0,9.0,10.0,10.0,10.0
21357,30113594,Little Italy,Manhattan,40.7176,-73.99919,2,1,1.0,1.0,$135.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
27337,39358131,West Village,Manhattan,40.734,-74.00448,4,1,1.0,1.0,$500.00,295,1,100.0,10.0,10.0,10.0,10.0,10.0
1288,870119,Clinton Hill,Brooklyn,40.69208,-73.96525,6,1,2.0,3.0,$165.00,0,18,96.0,9.0,10.0,10.0,10.0,9.0
9995,12366132,East Village,Manhattan,40.72444,-73.98136,2,1,1.0,1.0,$80.00,0,1,60.0,4.0,10.0,2.0,10.0,4.0
9653,11786930,Cobble Hill,Brooklyn,40.68706,-73.99893,6,2.5,3.0,4.0,$479.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
12434,15940328,Astoria,Queens,40.7711,-73.9274,4,1,1.0,3.0,$80.00,253,104,99.0,10.0,10.0,10.0,10.0,10.0
18206,24246704,Washington Heights,Manhattan,40.84135,-73.94011,2,1.5,1.0,1.0,$65.00,365,3,100.0,9.0,10.0,10.0,10.0,9.0
34259,46072861,East Elmhurst,Queens,40.75894,-73.88642,10,1.5,3.0,5.0,$149.00,159,2,100.0,10.0,10.0,10.0,10.0,10.0
1039,715102,Williamsburg,Brooklyn,40.71055,-73.94915,1,1,1.0,2.0,$40.00,97,39,99.0,10.0,10.0,10.0,10.0,10.0
29796,42076501,Ozone Park,Queens,40.68254,-73.83901,2,1,1.0,2.0,$120.00,0,7,100.0,10.0,10.0,10.0,10.0,10.0
1390,978386,Astoria,Queens,40.75751,-73.91678,2,1,1.0,1.0,$85.00,364,302,88.0,9.0,9.0,10.0,10.0,9.0
27662,39699359,City Island,Bronx,40.85733,-73.79113,4,1,2.0,2.0,$98.00,148,14,96.0,9.0,10.0,10.0,10.0,10.0
22743,32195520,Astoria,Queens,40.75474,-73.92299,2,1,1.0,1.0,$95.00,89,6,100.0,9.0,10.0,10.0,10.0,10.0
29860,42141480,Hell's Kitchen,Manhattan,40.76504,-73.98746,4,1,2.0,2.0,$245.00,365,9,87.0,9.0,9.0,9.0,9.0,9.0
16882,22152376,East Flatbush,Brooklyn,40.6483,-73.94993,4,2,2.0,3.0,$160.00,266,93,98.0,10.0,10.0,10.0,9.0,10.0
17173,22397992,Harlem,Manhattan,40.81415,-73.95283,2,1,1.0,1.0,$55.00,0,1,80.0,8.0,8.0,6.0,6.0,8.0
28824,40872606,East Village,Manhattan,40.72274,-73.98479,8,2,3.0,4.0,$278.00,92,37,95.0,9.0,10.0,10.0,9.0,9.0
33737,45738048,Little Italy,Manhattan,40.71943,-73.996,2,1,1.0,1.0,$90.00,77,2,90.0,10.0,10.0,10.0,10.0,7.0
27595,39618966,Williamsburg,Brooklyn,40.71608,-73.94801,3,1,1.0,1.0,$127.00,131,8,95.0,9.0,10.0,10.0,10.0,9.0
11196,13814227,Harlem,Manhattan,40.82862,-73.94732,2,1,1.0,1.0,$60.00,134,34,95.0,9.0,9.0,10.0,9.0,10.0
22890,32494107,Springfield Gardens,Queens,40.66019,-73.76936,2,1,1.0,1.0,$45.00,73,61,94.0,9.0,10.0,10.0,9.0,9.0
7407,8934409,Tompkinsville,Staten Island,40.62987,-74.08689,1,1,1.0,1.0,$40.00,281,26,96.0,10.0,10.0,10.0,10.0,10.0
2403,2267177,Sunset Park,Brooklyn,40.655,-74.00676,2,1,1.0,2.0,$58.00,329,234,92.0,9.0,10.0,10.0,10.0,10.0
25128,36057961,Lower East Side,Manhattan,40.72058,-73.98876,2,1,1.0,1.0,$98.00,334,51,97.0,10.0,10.0,10.0,10.0,9.0
7601,9155206,Bedford-Stuyvesant,Brooklyn,40.68271,-73.94038,6,2,2.0,0.0,$137.00,343,66,85.0,9.0,10.0,10.0,9.0,9.0
16553,21877805,East New York,Brooklyn,40.6673,-73.88618,6,2,3.0,3.0,$108.00,45,82,99.0,10.0,10.0,10.0,9.0,10.0
17372,22714857,Hell's Kitchen,Manhattan,40.75676,-73.99369,2,1,1.0,1.0,$60.00,359,84,86.0,9.0,9.0,9.0,10.0,9.0
19119,26163413,Gramercy,Manhattan,40.73528,-73.98474,2,4,1.0,2.0,$75.00,363,1,100.0,10.0,10.0,10.0,10.0,10.0
19555,27023152,Crown Heights,Brooklyn,40.67424,-73.96077,1,1,1.0,1.0,$55.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26064,37592467,Bedford-Stuyvesant,Brooklyn,40.68997,-73.93038,8,2.5,3.0,4.0,$329.00,0,57,99.0,10.0,10.0,10.0,10.0,10.0
2458,2331148,Lower East Side,Manhattan,40.72171,-73.99053,2,1,1.0,0.0,$186.00,88,13,89.0,9.0,10.0,10.0,10.0,9.0
25900,37347295,Bedford-Stuyvesant,Brooklyn,40.69007,-73.94212,3,2,1.0,3.0,$29.00,365,4,85.0,9.0,8.0,10.0,9.0,9.0
29308,41493321,Harlem,Manhattan,40.80197,-73.95367,4,1,1.0,1.0,$450.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
1925,1739847,Soundview,Bronx,40.82138,-73.87603,1,1,1.0,1.0,$48.00,0,54,95.0,10.0,10.0,10.0,9.0,10.0
34301,46101762,Upper East Side,Manhattan,40.77327,-73.95988,2,1,1.0,1.0,$188.00,178,1,100.0,10.0,8.0,10.0,10.0,10.0
20289,28328473,Bayswater,Queens,40.59906,-73.76558,2,1,1.0,0.0,$90.00,89,35,84.0,8.0,9.0,9.0,9.0,9.0
28433,40532296,Midtown,Manhattan,40.74378,-73.9851,4,1,1.0,2.0,$102.00,343,3,100.0,10.0,10.0,9.0,10.0,9.0
26432,38161114,Upper East Side,Manhattan,40.77058,-73.96231,2,1,1.0,1.0,$180.00,197,2,100.0,10.0,10.0,10.0,10.0,9.0
3313,3688197,Kensington,Brooklyn,40.64644,-73.9756,2,1,1.0,1.0,$99.00,0,10,98.0,10.0,10.0,10.0,10.0,10.0
35713,47069913,Jamaica,Queens,40.69719,-73.81277,3,1,3.0,3.0,$80.00,90,1,20.0,2.0,2.0,2.0,2.0,2.0
14410,19161964,Morningside Heights,Manhattan,40.80908,-73.95867,1,1,1.0,1.0,$60.00,0,1,40.0,2.0,10.0,10.0,10.0,6.0
21991,30857261,Kew Gardens Hills,Queens,40.71975,-73.81303,1,1,1.0,1.0,$49.00,179,11,100.0,10.0,10.0,10.0,10.0,9.0
29149,41237808,Bedford-Stuyvesant,Brooklyn,40.6833,-73.94256,4,1,1.0,1.0,$115.00,179,16,98.0,10.0,10.0,10.0,10.0,10.0
7777,9362344,Bedford-Stuyvesant,Brooklyn,40.69287,-73.94249,2,1.5,1.0,2.0,$35.00,341,187,92.0,9.0,10.0,10.0,9.0,10.0
33388,45505206,Bedford-Stuyvesant,Brooklyn,40.68608,-73.95135,3,1,1.0,2.0,$130.00,1,1,100.0,10.0,10.0,10.0,10.0,10.0
210,77765,Greenpoint,Brooklyn,40.73777,-73.95366,2,1,1.0,1.0,$179.00,364,38,98.0,10.0,10.0,10.0,9.0,10.0
35581,46973548,Astoria,Queens,40.76982,-73.9172,2,2,1.0,1.0,$44.00,75,6,80.0,8.0,9.0,8.0,9.0,8.0
20521,28734438,Chelsea,Manhattan,40.74476,-74.00514,3,1,1.0,1.0,$232.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
3475,3902791,West Village,Manhattan,40.73377,-74.0057,4,1,1.0,1.0,$199.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
24772,35513360,Williamsburg,Brooklyn,40.71919,-73.95503,2,1,1.0,1.0,$120.00,0,8,100.0,10.0,10.0,10.0,10.0,10.0
25489,36640931,Rosedale,Queens,40.65449,-73.74248,2,1,1.0,1.0,$48.00,180,121,98.0,10.0,10.0,10.0,10.0,10.0
23643,33917759,Harlem,Manhattan,40.80395,-73.94775,2,1,1.0,1.0,$77.00,81,36,96.0,9.0,10.0,10.0,10.0,10.0
25201,36182794,Hell's Kitchen,Manhattan,40.75681,-73.99501,5,1,2.0,4.0,$229.00,361,48,97.0,10.0,10.0,10.0,10.0,9.0
15628,20801388,East Village,Manhattan,40.72431,-73.98067,2,1,1.0,1.0,$149.00,0,5,96.0,10.0,10.0,10.0,10.0,10.0
27216,39225736,Prospect-Lefferts Gardens,Brooklyn,40.66069,-73.94581,5,1,2.0,2.0,$55.00,0,3,100.0,9.0,10.0,10.0,8.0,10.0
5843,6933582,Astoria,Queens,40.76371,-73.92049,3,1,1.0,1.0,$100.00,0,2,90.0,8.0,10.0,10.0,10.0,9.0
942,643877,Flatbush,Brooklyn,40.63208,-73.96641,4,1,2.0,2.0,$200.00,364,16,99.0,10.0,10.0,10.0,9.0,9.0
3433,3841113,Upper East Side,Manhattan,40.77993,-73.94939,2,1,1.0,1.0,$83.00,180,19,99.0,9.0,10.0,10.0,10.0,10.0
19344,26639925,Parkchester,Bronx,40.83674,-73.85804,2,1,1.0,1.0,$45.00,361,34,92.0,9.0,10.0,9.0,10.0,9.0
12286,15721685,Bedford-Stuyvesant,Brooklyn,40.68488,-73.95017,4,1,1.0,1.0,$150.00,365,14,95.0,10.0,10.0,10.0,10.0,9.0
15085,20005568,Harlem,Manhattan,40.82824,-73.94909,3,1,1.0,2.0,$66.00,0,3,100.0,9.0,10.0,10.0,9.0,10.0
12539,16133101,Bedford-Stuyvesant,Brooklyn,40.69457,-73.94837,2,1,1.0,1.0,$82.00,0,55,93.0,9.0,10.0,9.0,9.0,9.0
