,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
13373,11571180,East Harlem,Manhattan,40.80147,-73.93706,1,1.0,1.0,1.0,$50.00,364,1,80.0,10.0,10.0,8.0,10.0,8.0
3122,2098338,Flatbush,Brooklyn,40.63832,-73.96769,2,1.0,1.0,1.0,$50.00,89,80,98.0,10.0,10.0,10.0,10.0,10.0
45220,39391376,Chelsea,Manhattan,40.73927,-73.99083,10,3.0,4.0,4.0,$384.00,251,2,80.0,9.0,10.0,6.0,10.0,9.0
41727,37116896,Harlem,Manhattan,40.81437,-73.94597,4,1.0,1.0,2.0,$250.00,89,14,99.0,9.0,10.0,10.0,9.0,9.0
13309,11506248,South Slope,Brooklyn,40.66397,-73.98538,2,1.0,1.0,1.0,$125.00,0,7,100.0,10.0,10.0,10.0,10.0,10.0
36207,32363924,Bushwick,Brooklyn,40.70188,-73.9258,2,1.0,1.0,1.0,$43.00,0,2,100.0,10.0,9.0,10.0,10.0,10.0
34410,30595611,Hell's Kitchen,Manhattan,40.76323,-73.98893,5,1.0,2.0,2.0,$250.00,90,62,95.0,9.0,10.0,9.0,10.0,9.0
40110,35744019,Throgs Neck,Bronx,40.82594,-73.81968,2,1.0,1.0,1.0,$45.00,359,14,95.0,10.0,10.0,10.0,10.0,10.0
28656,24988189,Upper West Side,Manhattan,40.79891,-73.96446,4,1.0,2.0,3.0,$225.00,16,43,90.0,9.0,8.0,10.0,9.0,9.0
27267,23484236,Queens Village,Queens,40.72528,-73.74738,2,1.0,1.0,1.0,$75.00,363,102,97.0,10.0,10.0,10.0,9.0,9.0
23390,20696496,Bedford-Stuyvesant,Brooklyn,40.68591,-73.9249,6,1.0,3.0,3.0,$159.00,101,36,95.0,10.0,10.0,10.0,9.0,10.0
46525,40034617,Midtown,Manhattan,40.76504,-73.97826,4,1.0,1.0,2.0,$275.00,50,5,96.0,8.0,9.0,10.0,10.0,10.0
37468,33622378,Lower East Side,Manhattan,40.72071,-73.98764,2,1.0,1.0,1.0,$143.00,305,42,94.0,9.0,10.0,10.0,10.0,9.0
45459,39509872,Harlem,Manhattan,40.80122,-73.95553,2,1.0,1.0,1.0,$110.00,0,1,20.0,2.0,2.0,2.0,2.0,2.0
12114,10012292,Williamsburg,Brooklyn,40.71237,-73.93929,4,1.0,2.0,2.0,$96.00,0,18,99.0,10.0,10.0,10.0,10.0,10.0
11054,9404985,Hell's Kitchen,Manhattan,40.75735,-73.99007,4,1.0,2.0,4.0,$160.00,208,162,89.0,9.0,10.0,10.0,10.0,9.0
39841,35536476,Flatbush,Brooklyn,40.65338,-73.96424,2,1.0,1.0,1.0,$65.00,0,2,90.0,8.0,9.0,10.0,10.0,10.0
50099,41773618,Bellerose,Queens,40.73483,-73.73646,1,1.5,1.0,1.0,$65.00,257,1,60.0,2.0,10.0,10.0,10.0,10.0
1132,530576,Upper West Side,Manhattan,40.78111,-73.97739,1,1.0,2.0,1.0,$93.00,0,100,96.0,9.0,10.0,10.0,10.0,9.0
15817,13685871,Williamsburg,Brooklyn,40.71894,-73.96403,3,1.0,1.0,1.0,$199.00,0,23,99.0,10.0,10.0,10.0,10.0,10.0
13349,11549676,Kensington,Brooklyn,40.63974,-73.97439,1,1.5,1.0,1.0,$35.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
21986,19590209,Flushing,Queens,40.75558,-73.81019,9,2.0,3.0,6.0,$198.00,359,33,93.0,10.0,9.0,9.0,9.0,9.0
20889,18693200,Hell's Kitchen,Manhattan,40.7632,-73.99019,2,1.0,1.0,4.0,$185.00,129,170,99.0,10.0,10.0,10.0,10.0,10.0
31892,28540662,Bellerose,Queens,40.72415,-73.728,2,1.0,1.0,1.0,$65.00,73,15,99.0,10.0,10.0,10.0,10.0,10.0
43458,38409717,Sheepshead Bay,Brooklyn,40.59504,-73.95026,2,1.0,1.0,1.0,$65.00,311,4,95.0,10.0,10.0,10.0,10.0,10.0
12834,10769752,East Flatbush,Brooklyn,40.65058,-73.94859,2,1.0,1.0,1.0,$45.00,219,64,94.0,9.0,10.0,10.0,9.0,9.0
12893,10850026,Washington Heights,Manhattan,40.83625,-73.94062,1,1.0,1.0,1.0,$40.00,0,18,98.0,10.0,10.0,10.0,10.0,10.0
49440,41409270,Parkchester,Bronx,40.83993,-73.85571,5,1.0,2.0,2.0,$100.00,25,1,100.0,8.0,10.0,10.0,10.0,8.0
33568,30104692,Williamsburg,Brooklyn,40.71318,-73.95876,2,1.0,1.0,1.0,$149.00,148,45,98.0,10.0,10.0,10.0,10.0,10.0
8340,7006151,Midtown,Manhattan,40.74379,-73.98795,2,1.0,0.0,1.0,$177.00,0,22,97.0,10.0,10.0,10.0,10.0,10.0
35457,31476497,Harlem,Manhattan,40.81944,-73.93974,2,1.5,1.0,1.0,$70.00,161,64,98.0,10.0,10.0,10.0,9.0,10.0
28907,25278711,Hell's Kitchen,Manhattan,40.75541,-73.99502,2,2.0,1.0,1.0,$99.00,282,10,78.0,7.0,8.0,9.0,10.0,8.0
31660,28291704,Port Morris,Bronx,40.8102,-73.93147,1,1.0,1.0,1.0,$28.00,106,27,84.0,8.0,9.0,9.0,9.0,8.0
8673,7310835,SoHo,Manhattan,40.72268,-74.00269,4,2.0,2.0,2.0,$650.00,0,26,98.0,10.0,10.0,10.0,10.0,9.0
23292,20638833,Astoria,Queens,40.77326,-73.92677,2,1.0,1.0,1.0,$50.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26935,23088623,Bedford-Stuyvesant,Brooklyn,40.69181,-73.9331,1,1.5,1.0,1.0,$119.00,349,21,98.0,10.0,10.0,10.0,9.0,10.0
2154,1167269,Greenpoint,Brooklyn,40.72806,-73.95593,2,1.0,1.0,1.0,$97.00,226,21,99.0,10.0,10.0,10.0,10.0,10.0
8800,7419334,Upper West Side,Manhattan,40.7777,-73.98796,3,1.0,1.0,1.0,$150.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
37292,33474649,Midtown,Manhattan,40.74567,-73.98478,1,1.5,1.0,0.0,$65.00,0,15,100.0,10.0,10.0,10.0,10.0,10.0
1530,760303,Upper East Side,Manhattan,40.77638,-73.95247,3,1.0,1.0,1.0,$155.00,292,69,94.0,9.0,10.0,10.0,10.0,9.0
38230,34315546,Hell's Kitchen,Manhattan,40.76215,-73.99589,2,1.0,1.0,1.0,$138.00,0,12,97.0,9.0,10.0,10.0,10.0,10.0
39139,35000157,Kips Bay,Manhattan,40.74227,-73.98236,6,2.0,3.0,3.0,$600.00,305,29,97.0,10.0,9.0,10.0,10.0,10.0
26014,22277333,Prospect-Lefferts Gardens,Brooklyn,40.65616,-73.95676,2,1.0,1.0,1.0,$64.00,0,4,90.0,10.0,10.0,10.0,10.0,10.0
43191,38235141,Ozone Park,Queens,40.68358,-73.86304,2,1.0,1.0,1.0,$70.00,364,8,98.0,10.0,10.0,10.0,9.0,10.0
17685,15486072,Bushwick,Brooklyn,40.70051,-73.93909,3,1.0,0.0,1.0,$125.00,0,12,100.0,10.0,10.0,10.0,10.0,10.0
32368,29058736,Bushwick,Brooklyn,40.70631,-73.92064,2,1.5,1.0,1.0,$42.00,0,2,100.0,10.0,10.0,9.0,9.0,10.0
38838,34723124,Flushing,Queens,40.76134,-73.80776,2,1.0,1.0,1.0,$42.00,360,15,83.0,7.0,9.0,9.0,9.0,9.0
25640,22088180,Harlem,Manhattan,40.82908,-73.94671,1,1.0,1.0,1.0,$49.00,57,31,97.0,10.0,10.0,10.0,10.0,10.0
37785,33913644,Bushwick,Brooklyn,40.70205,-73.91338,4,2.0,2.0,2.0,$200.00,86,11,98.0,10.0,10.0,10.0,9.0,9.0
26129,22339165,Clinton Hill,Brooklyn,40.68232,-73.96043,2,1.0,1.0,1.0,$50.00,0,15,93.0,9.0,9.0,10.0,9.0,10.0
45667,39607396,Williamsburg,Brooklyn,40.71361,-73.947,7,1.0,3.0,3.0,$295.00,325,8,98.0,10.0,10.0,10.0,10.0,10.0
10063,8530517,Sunset Park,Brooklyn,40.66406,-73.9949,4,2.0,2.0,2.0,$189.00,335,3,87.0,7.0,10.0,10.0,7.0,8.0
14265,12600938,East Harlem,Manhattan,40.80118,-73.94513,2,0.0,1.0,1.0,$85.00,313,102,95.0,9.0,10.0,10.0,9.0,9.0
7677,6473307,Little Italy,Manhattan,40.71864,-73.99753,1,1.0,1.0,1.0,$85.00,0,79,97.0,10.0,10.0,10.0,10.0,10.0
18232,16056111,Williamsburg,Brooklyn,40.70775,-73.94611,2,1.0,1.0,1.0,$75.00,0,3,87.0,8.0,10.0,9.0,7.0,9.0
6983,5783517,Crown Heights,Brooklyn,40.67383,-73.95137,1,2.0,1.0,1.0,$55.00,364,67,94.0,10.0,10.0,9.0,9.0,10.0
16205,13937820,Williamsburg,Brooklyn,40.70875,-73.94271,2,1.5,1.0,1.0,$55.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
9324,7842276,Boerum Hill,Brooklyn,40.68357,-73.98285,2,1.0,1.0,1.0,$108.00,11,52,96.0,9.0,10.0,10.0,10.0,10.0
10444,8899476,Bushwick,Brooklyn,40.69699,-73.93387,4,3.0,1.0,2.0,$85.00,197,317,98.0,9.0,10.0,10.0,9.0,10.0
12753,10651757,Hell's Kitchen,Manhattan,40.75685,-73.99569,3,1.0,1.0,2.0,$250.00,365,1,60.0,10.0,8.0,6.0,8.0,6.0
10669,9093866,Harlem,Manhattan,40.8035,-73.95105,3,1.0,2.0,2.0,$140.00,256,9,98.0,9.0,10.0,10.0,9.0,9.0
25511,22020038,Harlem,Manhattan,40.80427,-73.9506,2,1.0,0.0,1.0,$125.00,271,5,80.0,10.0,10.0,10.0,8.0,9.0
37991,34118424,Harlem,Manhattan,40.81399,-73.94535,1,1.0,4.0,1.0,$38.00,0,2,60.0,5.0,10.0,6.0,10.0,5.0
6633,5361021,Washington Heights,Manhattan,40.84522,-73.93952,2,1.0,1.0,1.0,$49.00,0,1,60.0,4.0,4.0,4.0,8.0,10.0
4,5178,Hell's Kitchen,Manhattan,40.76489,-73.98493,2,1.0,1.0,1.0,$79.00,216,463,84.0,7.0,9.0,9.0,10.0,8.0
8240,6939719,Hell's Kitchen,Manhattan,40.76497,-73.98848,2,1.0,0.0,1.0,$300.00,0,9,100.0,10.0,10.0,10.0,10.0,10.0
8401,7050316,Morningside Heights,Manhattan,40.8046,-73.96545,1,1.0,1.0,1.0,$50.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
11924,9904386,East Village,Manhattan,40.72626,-73.97822,2,1.0,1.0,1.0,$100.00,0,4,95.0,9.0,10.0,10.0,10.0,10.0
7598,6410814,Lower East Side,Manhattan,40.7187,-73.99043,2,1.0,0.0,1.0,$185.00,0,26,96.0,10.0,10.0,10.0,10.0,9.0
24929,21738886,Upper East Side,Manhattan,40.76237,-73.96374,4,1.0,2.0,2.0,$500.00,76,22,86.0,9.0,9.0,10.0,10.0,9.0
30783,27429817,Flushing,Queens,40.75676,-73.83288,3,1.0,1.0,2.0,$159.00,87,22,100.0,10.0,10.0,10.0,10.0,10.0
14352,12708671,Hell's Kitchen,Manhattan,40.76344,-73.9929,5,1.0,2.0,2.0,$142.00,163,6,90.0,9.0,9.0,9.0,10.0,9.0
44275,38898990,Flushing,Queens,40.74469,-73.82504,1,1.0,1.0,1.0,$35.00,179,2,80.0,8.0,7.0,10.0,8.0,10.0
7217,6076202,Brooklyn Heights,Brooklyn,40.69384,-73.99261,4,1.0,1.0,2.0,$198.00,0,8,90.0,9.0,10.0,10.0,10.0,9.0
26088,22309710,East Elmhurst,Queens,40.76314,-73.88619,6,1.0,2.0,3.0,$99.00,362,110,94.0,9.0,10.0,10.0,10.0,9.0
16560,14202979,Upper West Side,Manhattan,40.78004,-73.98314,4,1.0,2.0,2.0,$210.00,45,20,100.0,10.0,10.0,10.0,10.0,10.0
29433,25949877,Upper East Side,Manhattan,40.77772,-73.94822,3,1.0,1.0,1.0,$135.00,0,8,97.0,9.0,9.0,10.0,10.0,9.0
19040,16591428,Mount Hope,Bronx,40.85188,-73.90321,4,1.0,2.0,3.0,$60.00,194,5,96.0,10.0,10.0,10.0,9.0,9.0
9418,7916802,Hell's Kitchen,Manhattan,40.7699,-73.98985,2,1.0,1.0,1.0,$120.00,0,1,100.0,10.0,10.0,10.0,10.0,8.0
13851,12114228,Upper East Side,Manhattan,40.77117,-73.95851,1,1.0,0.0,1.0,$75.00,0,13,100.0,10.0,10.0,10.0,10.0,10.0
39323,35152140,Hell's Kitchen,Manhattan,40.76116,-73.99414,2,1.0,1.0,1.0,$100.00,353,4,75.0,7.0,8.0,8.0,10.0,8.0
44370,38959350,Jamaica,Queens,40.70233,-73.78081,1,1.0,0.0,1.0,$50.00,365,1,40.0,4.0,2.0,4.0,4.0,4.0
46902,40213040,Jamaica,Queens,40.6905,-73.7895,4,1.0,2.0,2.0,$80.00,290,6,77.0,8.0,8.0,10.0,9.0,9.0
6435,5100436,Flatbush,Brooklyn,40.65068,-73.9652,2,1.5,1.0,1.0,$135.00,352,2,100.0,10.0,10.0,10.0,10.0,10.0
14481,12830905,East Village,Manhattan,40.72817,-73.98041,2,1.0,1.0,1.0,$150.00,0,18,93.0,9.0,10.0,10.0,10.0,9.0
33166,29834133,Bedford-Stuyvesant,Brooklyn,40.69551,-73.94565,2,1.0,1.0,1.0,$93.00,13,34,97.0,10.0,10.0,10.0,9.0,10.0
34262,30508185,Howard Beach,Queens,40.66894,-73.85369,2,1.5,1.0,1.0,$40.00,73,4,100.0,10.0,10.0,10.0,10.0,10.0
32282,28964397,Chelsea,Manhattan,40.744,-73.99721,1,1.0,1.0,1.0,$65.00,0,15,99.0,10.0,10.0,10.0,10.0,10.0
13527,11741555,West Village,Manhattan,40.73405,-74.00789,6,2.5,3.0,3.0,$675.00,161,21,97.0,10.0,9.0,10.0,10.0,9.0
35702,31800955,Bedford-Stuyvesant,Brooklyn,40.68424,-73.92571,6,2.0,3.0,3.0,$130.00,144,29,79.0,7.0,9.0,9.0,8.0,8.0
5971,4750486,East Harlem,Manhattan,40.79774,-73.93244,2,1.0,1.0,1.0,$75.00,94,289,93.0,10.0,10.0,10.0,8.0,9.0
49904,41668852,College Point,Queens,40.78006,-73.84437,3,1.0,0.0,1.0,$73.00,88,5,100.0,10.0,10.0,10.0,10.0,10.0
41272,36726733,Bedford-Stuyvesant,Brooklyn,40.67897,-73.9223,4,1.0,2.0,3.0,$150.00,143,12,100.0,10.0,10.0,10.0,9.0,10.0
33895,30350359,Greenpoint,Brooklyn,40.72268,-73.94349,2,1.0,1.0,1.0,$55.00,0,2,100.0,8.0,10.0,10.0,10.0,10.0
45018,39298937,Ditmars Steinway,Queens,40.77975,-73.90775,4,1.0,1.0,2.0,$100.00,111,6,100.0,10.0,10.0,10.0,10.0,10.0
46487,40015168,Upper East Side,Manhattan,40.76651,-73.95493,2,1.0,1.0,1.0,$52.00,93,2,80.0,6.0,10.0,10.0,10.0,7.0
5384,4311648,Williamsburg,Brooklyn,40.71436,-73.96362,4,1.0,2.0,2.0,$285.00,30,53,95.0,9.0,10.0,10.0,10.0,9.0
29802,26359068,Ditmars Steinway,Queens,40.77188,-73.91157,4,1.0,1.0,2.0,$79.00,365,10,96.0,9.0,10.0,10.0,10.0,9.0
17482,15252848,Chelsea,Manhattan,40.74381,-73.9923,2,1.0,0.0,1.0,$110.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
31677,28312421,Lower East Side,Manhattan,40.71768,-73.99068,2,1.0,1.0,1.0,$200.00,102,23,85.0,9.0,9.0,9.0,9.0,9.0
16691,14351693,Bushwick,Brooklyn,40.68876,-73.90578,2,1.0,1.0,1.0,$75.00,225,24,95.0,9.0,10.0,10.0,10.0,9.0
19068,16618049,Bushwick,Brooklyn,40.70476,-73.92195,1,1.5,1.0,1.0,$56.00,89,90,97.0,9.0,10.0,10.0,10.0,10.0
9935,8409459,Greenpoint,Brooklyn,40.72321,-73.9433,4,1.0,1.0,2.0,$150.00,292,123,99.0,10.0,10.0,10.0,10.0,10.0
10207,8668701,Park Slope,Brooklyn,40.67376,-73.98195,3,1.0,1.0,1.0,$70.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
45663,39606412,Williamsburg,Brooklyn,40.7137,-73.94705,16,5.0,8.0,8.0,$606.00,284,1,80.0,10.0,10.0,10.0,10.0,8.0
46032,39795781,Lower East Side,Manhattan,40.71776,-73.98988,3,1.0,1.0,1.0,$180.00,60,8,100.0,10.0,10.0,10.0,10.0,10.0
8844,7462019,Flatbush,Brooklyn,40.63968,-73.95215,6,1.0,3.0,2.0,$125.00,193,126,95.0,9.0,10.0,10.0,9.0,9.0
46771,40160996,Bushwick,Brooklyn,40.68467,-73.90963,4,1.0,2.0,2.0,$130.00,301,2,80.0,10.0,10.0,10.0,10.0,10.0
17441,15216398,Williamsburg,Brooklyn,40.71622,-73.94273,1,1.0,1.0,1.0,$50.00,9,63,92.0,8.0,10.0,10.0,10.0,9.0
32201,28901091,Fort Greene,Brooklyn,40.68832,-73.97731,3,1.0,1.0,1.0,$175.00,172,72,99.0,10.0,10.0,10.0,10.0,10.0
4924,3928458,Park Slope,Brooklyn,40.66816,-73.98137,3,1.0,1.0,1.0,$130.00,358,33,94.0,9.0,10.0,10.0,10.0,9.0
31826,28456602,Ozone Park,Queens,40.67743,-73.84941,3,1.0,1.0,1.0,$65.00,365,10,98.0,10.0,10.0,10.0,10.0,10.0
27850,24083686,Kips Bay,Manhattan,40.74346,-73.97827,2,1.0,1.0,1.0,$199.00,0,8,91.0,9.0,9.0,10.0,9.0,9.0
26106,22322740,Bensonhurst,Brooklyn,40.62152,-74.00081,2,1.5,2.0,3.0,$160.00,365,12,98.0,10.0,10.0,10.0,10.0,10.0
19270,16843605,Clinton Hill,Brooklyn,40.68976,-73.96533,4,2.0,1.0,1.0,$280.00,359,51,100.0,10.0,10.0,10.0,10.0,10.0
1249,599847,Clinton Hill,Brooklyn,40.68533,-73.96808,3,1.0,1.0,1.0,$149.00,0,20,93.0,9.0,10.0,10.0,10.0,9.0
32655,29340028,Upper East Side,Manhattan,40.76982,-73.95495,2,1.0,1.0,1.0,$105.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
10733,9138664,Sunnyside,Queens,40.74271,-73.92493,2,1.0,1.0,2.0,$74.00,89,9,98.0,9.0,10.0,10.0,10.0,10.0
34374,30578954,East New York,Brooklyn,40.67199,-73.88253,1,1.0,1.0,1.0,$36.00,165,1,20.0,2.0,6.0,2.0,6.0,6.0
23334,20663997,Greenpoint,Brooklyn,40.7228,-73.94538,2,1.0,1.0,1.0,$90.00,0,3,93.0,9.0,10.0,10.0,9.0,8.0
2937,1974700,Harlem,Manhattan,40.81381,-73.94166,7,1.0,1.0,5.0,$250.00,355,22,92.0,10.0,10.0,10.0,9.0,9.0
9309,7835778,Kensington,Brooklyn,40.64493,-73.97801,1,1.0,1.0,1.0,$38.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26480,22613221,Astoria,Queens,40.76334,-73.90977,2,1.0,1.0,1.0,$45.00,47,4,80.0,7.0,10.0,9.0,9.0,10.0
40733,36260895,Murray Hill,Manhattan,40.74506,-73.97362,4,1.0,1.0,1.0,$400.00,149,5,100.0,10.0,10.0,10.0,9.0,10.0
14748,13044996,Flatbush,Brooklyn,40.64053,-73.95785,2,1.0,1.0,1.0,$100.00,0,21,91.0,9.0,10.0,10.0,8.0,9.0
2685,1771965,Harlem,Manhattan,40.80266,-73.94728,5,1.5,2.0,3.0,$200.00,285,81,93.0,9.0,10.0,10.0,9.0,9.0
35030,31099533,Hell's Kitchen,Manhattan,40.76101,-73.99431,2,1.0,0.0,0.0,$160.00,0,3,100.0,10.0,10.0,9.0,10.0,10.0
15733,13642019,Greenpoint,Brooklyn,40.73005,-73.95807,4,1.0,1.0,2.0,$200.00,182,74,99.0,10.0,10.0,10.0,10.0,10.0
31065,27681899,Harlem,Manhattan,40.82663,-73.94108,2,1.0,1.0,1.0,$199.00,179,5,92.0,9.0,8.0,9.0,10.0,9.0
11814,9853919,East Village,Manhattan,40.7243,-73.97684,2,1.0,1.0,1.0,$90.00,0,40,93.0,9.0,10.0,10.0,9.0,10.0
7180,6032168,Bushwick,Brooklyn,40.69976,-73.91255,2,1.0,1.0,2.0,$52.00,97,238,96.0,10.0,10.0,10.0,9.0,10.0
4575,3635348,Bedford-Stuyvesant,Brooklyn,40.67927,-73.93208,4,1.0,1.0,2.0,$150.00,175,138,89.0,9.0,10.0,10.0,9.0,9.0
22992,20356917,Harlem,Manhattan,40.80041,-73.95401,1,1.0,1.0,1.0,$70.00,346,99,91.0,9.0,9.0,9.0,10.0,9.0
21914,19532027,Crown Heights,Brooklyn,40.67108,-73.92308,2,1.0,1.0,1.0,$50.00,55,119,87.0,8.0,9.0,9.0,8.0,9.0
10027,8503064,Bushwick,Brooklyn,40.69856,-73.93087,2,1.0,1.0,1.0,$90.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
21854,19475130,Washington Heights,Manhattan,40.83587,-73.93734,2,1.0,1.0,1.0,$28.00,0,19,100.0,10.0,10.0,10.0,10.0,10.0
2192,1209069,South Slope,Brooklyn,40.6672,-73.98986,1,1.0,2.0,1.0,$80.00,193,2,100.0,10.0,10.0,10.0,10.0,10.0
6926,5720569,Washington Heights,Manhattan,40.8558,-73.93025,2,1.0,1.0,1.0,$100.00,0,17,93.0,9.0,10.0,10.0,9.0,9.0
22377,19876256,Crown Heights,Brooklyn,40.67601,-73.91097,4,1.0,1.0,2.0,$150.00,88,56,91.0,9.0,10.0,10.0,9.0,9.0
17786,15597600,Bedford-Stuyvesant,Brooklyn,40.68714,-73.93443,3,1.0,2.0,2.0,$155.00,160,59,98.0,10.0,10.0,10.0,9.0,10.0
9908,8389302,Fort Greene,Brooklyn,40.69371,-73.97076,3,1.0,1.0,1.0,$135.00,42,14,100.0,9.0,10.0,10.0,10.0,10.0
4565,3626609,Lower East Side,Manhattan,40.71749,-73.99016,3,1.0,1.0,1.0,$79.00,79,14,87.0,9.0,10.0,10.0,10.0,8.0
23147,20520689,Williamsburg,Brooklyn,40.71121,-73.95079,3,1.0,1.0,1.0,$175.00,0,3,100.0,10.0,9.0,9.0,10.0,9.0
30171,26798874,Washington Heights,Manhattan,40.84486,-73.93726,2,1.0,1.0,1.0,$50.00,87,6,60.0,5.0,8.0,8.0,7.0,7.0
14168,12454556,East Village,Manhattan,40.72414,-73.9801,2,1.0,1.0,1.0,$80.00,0,3,93.0,9.0,9.0,10.0,9.0,9.0
10099,8563025,Hell's Kitchen,Manhattan,40.76389,-73.99072,2,1.0,1.0,1.0,$85.00,0,8,95.0,9.0,10.0,10.0,10.0,9.0
30234,26848990,St. Albans,Queens,40.69607,-73.77881,2,1.0,1.0,1.0,$38.00,91,6,100.0,10.0,10.0,10.0,10.0,10.0
19742,17497948,Civic Center,Manhattan,40.71264,-73.99893,4,1.0,1.0,2.0,$80.00,13,21,97.0,10.0,10.0,10.0,9.0,10.0
44835,39204142,East Village,Manhattan,40.7255,-73.98444,2,1.0,1.0,1.0,$130.00,2,3,100.0,10.0,10.0,10.0,10.0,10.0
37674,33807473,Bedford-Stuyvesant,Brooklyn,40.6848,-73.95257,2,1.0,1.0,2.0,$40.00,78,1,80.0,4.0,10.0,10.0,10.0,10.0
45679,39611984,Upper East Side,Manhattan,40.77135,-73.94899,2,1.0,1.0,1.0,$80.00,283,9,98.0,9.0,10.0,10.0,10.0,10.0
38379,34419922,Greenpoint,Brooklyn,40.7261,-73.95842,2,1.0,0.0,1.0,$50.00,7,1,100.0,10.0,10.0,10.0,10.0,10.0
28526,24854139,Greenpoint,Brooklyn,40.72373,-73.94088,1,1.0,1.0,1.0,$100.00,362,16,89.0,8.0,9.0,10.0,10.0,8.0
10817,9217837,South Slope,Brooklyn,40.66249,-73.98704,3,1.0,2.0,2.0,$150.00,11,39,98.0,10.0,10.0,10.0,10.0,10.0
7083,5895082,Flushing,Queens,40.76173,-73.80767,2,1.0,1.0,1.0,$45.00,365,62,97.0,10.0,10.0,10.0,10.0,9.0
20668,18496902,Clinton Hill,Brooklyn,40.68367,-73.95982,2,2.0,1.0,1.0,$75.00,0,1,80.0,10.0,10.0,10.0,8.0,10.0
40795,36312602,Kensington,Brooklyn,40.64648,-73.98167,3,1.0,1.0,2.0,$100.00,45,20,89.0,9.0,10.0,9.0,9.0,9.0
44997,39286877,Hell's Kitchen,Manhattan,40.75346,-73.99308,5,1.0,2.0,2.0,$550.00,58,3,100.0,10.0,9.0,9.0,10.0,9.0
39008,34898663,Bedford-Stuyvesant,Brooklyn,40.69474,-73.94963,1,1.0,1.0,1.0,$50.00,11,2,100.0,10.0,9.0,10.0,9.0,10.0
8273,6966985,Upper West Side,Manhattan,40.801,-73.96647,1,1.0,1.0,1.0,$70.00,0,76,96.0,9.0,10.0,10.0,10.0,10.0
19883,17664316,Bedford-Stuyvesant,Brooklyn,40.67964,-73.95629,2,2.0,1.0,1.0,$45.00,0,16,89.0,8.0,9.0,9.0,9.0,9.0
4976,3970724,Crown Heights,Brooklyn,40.6723,-73.95951,5,1.0,2.0,2.0,$200.00,0,3,87.0,9.0,10.0,10.0,8.0,9.0
4688,3737847,Bushwick,Brooklyn,40.7001,-73.91204,2,1.0,1.0,1.0,$50.00,0,2,100.0,10.0,10.0,10.0,10.0,10.0
5741,4602440,Greenpoint,Brooklyn,40.72403,-73.95055,4,1.0,2.0,2.0,$175.00,0,2,90.0,9.0,10.0,10.0,9.0,8.0
41088,36568929,Bushwick,Brooklyn,40.68608,-73.91445,1,1.0,1.0,1.0,$60.00,0,7,97.0,9.0,9.0,10.0,9.0,9.0
32587,29280869,Lower East Side,Manhattan,40.71827,-73.98836,2,1.0,1.0,1.0,$66.00,0,27,90.0,8.0,10.0,10.0,10.0,9.0
13254,11439208,Williamsburg,Brooklyn,40.71745,-73.9569,1,1.0,1.0,1.0,$60.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
32211,28911697,Bushwick,Brooklyn,40.69677,-73.92688,2,1.0,1.0,1.0,$57.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
44576,39075331,Astoria,Queens,40.7685,-73.91515,5,1.0,2.0,3.0,$250.00,26,22,100.0,10.0,10.0,10.0,10.0,10.0
43833,38610842,Forest Hills,Queens,40.71598,-73.83457,2,1.0,1.0,3.0,$30.00,90,3,80.0,7.0,9.0,9.0,10.0,7.0
701,274995,Crown Heights,Brooklyn,40.66718,-73.96147,2,0.0,1.0,1.0,$105.00,256,8,90.0,7.0,9.0,10.0,8.0,9.0
48245,40835946,Astoria,Queens,40.76882,-73.90978,1,1.0,1.0,1.0,$33.00,0,1,100.0,10.0,10.0,10.0,10.0,8.0
2311,1336223,Chelsea,Manhattan,40.74913,-73.99575,2,1.0,0.0,1.0,$96.00,255,29,93.0,9.0,10.0,10.0,9.0,9.0
32865,29584789,Upper East Side,Manhattan,40.76975,-73.9524,2,1.0,1.0,1.0,$260.00,35,4,80.0,8.0,8.0,8.0,10.0,8.0
46493,40024550,Chelsea,Manhattan,40.74957,-73.99548,2,1.0,0.0,1.0,$150.00,65,3,100.0,10.0,10.0,10.0,10.0,10.0
47629,40553908,East Village,Manhattan,40.72455,-73.98962,5,1.0,2.0,1.0,$174.00,21,2,100.0,10.0,10.0,10.0,10.0,9.0
5361,4294969,Greenwich Village,Manhattan,40.73175,-73.99518,4,1.0,1.0,1.0,$450.00,0,1,80.0,10.0,8.0,10.0,10.0,10.0
